Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(Order),Diff(order and del),Days,Hour(delivery_time),Product.Price (INR),Revenu,Order_Days,Order_Date (Month Index),Order_Date (Month),0
939,C084,9,4,2023-08-20,8:55:05 PM,2023-08-21,4:36:14 AM,Bhilai,Raksha Bandhan,August,20,1,1,4,1605,6420,Sunday,8,Aug,
956,C037,34,5,2023-08-29,4:52:24 AM,2023-09-03,2:53:28 PM,Sagar,Raksha Bandhan,August,4,5,5,14,1335,6675,Tuesday,8,Aug,
968,C002,9,2,2023-08-25,11:55:22 PM,2023-09-01,8:24:11 PM,Jaunpur,Raksha Bandhan,August,23,7,7,20,1605,3210,Friday,8,Aug,
979,C030,9,4,2023-08-28,6:43:04 PM,2023-08-31,8:12:58 PM,Adoni,Raksha Bandhan,August,18,3,3,20,1605,6420,Monday,8,Aug,
1000,C012,27,4,2023-08-25,1:22:43 AM,2023-08-31,6:57:59 AM,Tadepalligudem,Raksha Bandhan,August,1,6,6,6,548,2192,Friday,8,Aug,
77,C028,42,3,2023-08-05,1:07:11 AM,2023-08-13,4:20:52 PM,Kanpur,All Occasions,August,1,8,8,16,1744,5232,Saturday,8,Aug,
82,C038,70,3,2023-08-04,10:02:05 PM,2023-08-05,2:08:13 PM,Gwalior,Birthday,August,22,1,1,14,866,2598,Friday,8,Aug,
165,C058,40,5,2023-08-06,1:11:16 PM,2023-08-10,8:37:14 AM,Lucknow,Anniversary,August,13,4,4,8,1923,9615,Sunday,8,Aug,
181,C064,10,4,2023-08-28,5:55:22 AM,2023-09-06,4:53:28 AM,Howrah,Birthday,August,5,9,9,4,259,1036,Monday,8,Aug,
193,C038,42,4,2023-08-16,11:44:29 PM,2023-08-19,2:34:02 AM,Nanded,All Occasions,August,23,3,3,2,1744,6976,Wednesday,8,Aug,
196,C063,30,2,2023-08-05,9:37:50 AM,2023-08-13,8:58:06 AM,Begusarai,Anniversary,August,9,8,8,8,751,1502,Saturday,8,Aug,
198,C090,24,2,2023-08-27,10:33:37 PM,2023-09-04,1:09:50 AM,Phagwara,Birthday,August,22,8,8,1,535,1070,Sunday,8,Aug,
199,C093,70,5,2023-08-16,1:54:30 AM,2023-08-19,4:24:59 PM,Bareilly,Birthday,August,1,3,3,16,866,4330,Wednesday,8,Aug,
268,C053,38,1,2023-08-14,7:45:59 AM,2023-08-23,4:53:30 PM,Katni,Birthday,August,7,9,9,16,562,562,Monday,8,Aug,
284,C057,17,1,2023-08-10,4:13:04 PM,2023-08-16,11:21:57 AM,Aurangabad,Anniversary,August,16,6,6,11,1899,1899,Thursday,8,Aug,
289,C018,30,4,2023-08-29,11:40:01 PM,2023-09-06,2:50:06 AM,Imphal,Anniversary,August,23,8,8,2,751,3004,Tuesday,8,Aug,
300,C032,22,1,2023-08-29,7:20:05 PM,2023-09-08,6:25:16 PM,Tinsukia,All Occasions,August,19,10,10,18,1639,1639,Tuesday,8,Aug,
310,C061,38,3,2023-08-20,12:24:22 PM,2023-08-24,3:42:48 PM,Bhalswa Jahangir Pur,Birthday,August,12,4,4,15,562,1686,Sunday,8,Aug,
329,C095,17,3,2023-08-26,2:22:03 AM,2023-09-04,3:08:52 AM,Nashik,Anniversary,August,2,9,9,3,1899,5697,Saturday,8,Aug,
369,C014,63,3,2023-08-07,7:23:44 AM,2023-08-15,4:28:30 AM,Jammu,All Occasions,August,7,8,8,4,1348,4044,Monday,8,Aug,
421,C066,38,4,2023-08-08,8:16:30 PM,2023-08-12,7:04:00 PM,Serampore,Birthday,August,20,4,4,19,562,2248,Tuesday,8,Aug,
481,C044,12,5,2023-08-21,12:00:53 AM,2023-08-25,6:36:25 PM,Bhiwandi,Anniversary,August,0,4,4,18,672,3360,Monday,8,Aug,
489,C072,10,1,2023-08-28,10:26:56 PM,2023-09-02,4:30:46 AM,Kirari Suleman Nagar,Birthday,August,22,5,5,4,259,259,Monday,8,Aug,
495,C007,20,1,2023-08-28,5:42:29 PM,2023-08-29,10:51:31 PM,Pimpri-Chinchwad,Anniversary,August,17,1,1,22,697,697,Monday,8,Aug,
524,C084,45,1,2023-08-15,1:54:54 PM,2023-08-22,12:29:47 PM,Jalandhar,Birthday,August,13,7,7,12,722,722,Tuesday,8,Aug,
530,C008,5,2,2023-08-19,10:45:21 AM,2023-08-27,12:23:56 AM,Delhi,All Occasions,August,10,8,8,0,1444,2888,Saturday,8,Aug,
553,C084,39,2,2023-08-22,1:22:41 AM,2023-08-26,7:43:27 AM,Alwar,All Occasions,August,1,4,4,7,387,774,Tuesday,8,Aug,
560,C019,39,2,2023-08-04,12:52:20 PM,2023-08-09,9:50:53 AM,Avadi,All Occasions,August,12,5,5,9,387,774,Friday,8,Aug,
562,C066,24,4,2023-08-09,9:18:20 AM,2023-08-16,1:34:07 AM,Ranchi,Birthday,August,9,7,7,1,535,2140,Wednesday,8,Aug,
692,C035,15,2,2023-08-11,7:04:55 AM,2023-08-18,6:44:37 AM,Tiruppur,Anniversary,August,7,7,7,6,1488,2976,Friday,8,Aug,
716,C076,40,3,2023-08-19,11:18:12 PM,2023-08-26,1:39:58 AM,Berhampore,Anniversary,August,23,7,7,1,1923,5769,Saturday,8,Aug,
764,C039,65,3,2023-08-01,7:59:36 PM,2023-08-05,9:24:36 AM,Berhampur,All Occasions,August,19,4,4,9,1895,5685,Tuesday,8,Aug,
855,C033,57,5,2023-08-07,11:50:11 PM,2023-08-17,8:15:43 PM,Allahabad,Birthday,August,23,10,10,20,1582,7910,Monday,8,Aug,
866,C021,15,5,2023-08-10,8:06:37 PM,2023-08-11,8:02:41 AM,Medininagar,Anniversary,August,20,1,1,8,1488,7440,Thursday,8,Aug,
868,C099,32,1,2023-08-22,1:01:17 AM,2023-08-30,10:09:12 AM,Anand,Birthday,August,1,8,8,10,1792,1792,Tuesday,8,Aug,
889,C050,36,3,2023-08-16,11:06:44 PM,2023-08-18,10:05:02 AM,Bangalore,Birthday,August,23,2,2,10,203,609,Wednesday,8,Aug,
969,C004,42,4,2023-08-30,10:56:34 PM,2023-09-03,3:22:59 AM,Khammam,All Occasions,August,22,4,4,3,1744,6976,Wednesday,8,Aug,
984,C058,65,1,2023-08-03,10:31:02 PM,2023-08-07,4:39:11 PM,Ballia,All Occasions,August,22,4,4,16,1895,1895,Thursday,8,Aug,
48,C031,65,4,2023-11-12,8:00:30 PM,2023-11-16,5:31:42 AM,Delhi,All Occasions,November,20,4,4,5,1895,7580,Sunday,11,Nov,
99,C050,38,3,2023-11-04,2:00:46 PM,2023-11-05,3:44:38 PM,Burhanpur,Birthday,November,14,1,1,15,562,1686,Saturday,11,Nov,
113,C032,1,3,2023-11-14,3:30:30 PM,2023-11-23,4:26:47 AM,Bulandshahr,All Occasions,November,15,9,9,4,1935,5805,Tuesday,11,Nov,
154,C049,45,5,2023-11-21,11:14:18 PM,2023-11-25,2:04:59 AM,Indore,Birthday,November,23,4,4,2,722,3610,Tuesday,11,Nov,
178,C097,61,1,2023-11-14,11:04:31 PM,2023-11-16,2:14:23 AM,Bhilai,Anniversary,November,23,2,2,2,810,810,Tuesday,11,Nov,
189,C016,57,1,2023-11-19,5:22:19 PM,2023-11-22,1:21:54 PM,Srikakulam,Birthday,November,17,3,3,13,1582,1582,Sunday,11,Nov,
273,C047,10,2,2023-11-22,4:12:35 PM,2023-11-24,1:52:48 AM,Moradabad,Birthday,November,16,2,2,1,259,518,Wednesday,11,Nov,
279,C067,23,4,2023-11-24,9:14:46 AM,2023-11-26,5:51:23 PM,Chinsurah,Anniversary,November,9,2,2,17,1098,4392,Friday,11,Nov,
283,C086,23,2,2023-11-23,2:51:34 AM,2023-11-30,6:21:40 PM,Erode,Anniversary,November,2,7,7,18,1098,2196,Thursday,11,Nov,
299,C091,8,5,2023-11-08,11:51:21 AM,2023-11-17,1:17:51 PM,Vellore,Anniversary,November,11,9,9,13,252,1260,Wednesday,11,Nov,
303,C051,14,1,2023-11-20,6:42:57 AM,2023-11-29,7:08:02 AM,Narasaraopet,Birthday,November,6,9,9,7,1915,1915,Monday,11,Nov,
335,C013,17,2,2023-11-06,2:09:35 AM,2023-11-08,2:23:24 AM,Sri Ganganagar,Anniversary,November,2,2,2,2,1899,3798,Monday,11,Nov,
342,C062,36,5,2023-11-03,4:03:43 AM,2023-11-08,4:26:16 PM,Salem,Birthday,November,4,5,5,16,203,1015,Friday,11,Nov,
348,C060,30,2,2023-11-28,8:33:37 PM,2023-12-07,12:02:59 PM,Kalyan-Dombivli,Anniversary,November,20,9,9,12,751,1502,Tuesday,11,Nov,
363,C022,15,2,2023-11-27,7:01:01 PM,2023-12-05,1:50:36 AM,Bhavnagar,Anniversary,November,19,8,8,1,1488,2976,Monday,11,Nov,
372,C006,25,3,2023-11-08,7:04:25 PM,2023-11-18,6:28:46 PM,Kamarhati,Anniversary,November,19,10,10,18,1202,3606,Wednesday,11,Nov,
388,C066,36,2,2023-11-10,12:15:10 AM,2023-11-18,10:37:06 AM,Jalna,Birthday,November,0,8,8,10,203,406,Friday,11,Nov,
393,C087,17,5,2023-11-14,11:01:18 AM,2023-11-22,4:10:46 PM,Solapur,Anniversary,November,11,8,8,16,1899,9495,Tuesday,11,Nov,
434,C020,51,4,2023-11-28,7:23:06 AM,2023-11-29,7:43:32 PM,Kirari Suleman Nagar,All Occasions,November,7,1,1,19,1084,4336,Tuesday,11,Nov,
534,C061,31,2,2023-11-27,3:40:16 AM,2023-12-04,11:22:37 AM,Naihati,All Occasions,November,3,7,7,11,1804,3608,Monday,11,Nov,
541,C007,24,3,2023-11-13,5:51:09 AM,2023-11-16,10:56:34 PM,Sasaram,Birthday,November,5,3,3,22,535,1605,Monday,11,Nov,
595,C022,51,4,2023-11-08,1:49:19 PM,2023-11-15,4:06:31 AM,Dhanbad,All Occasions,November,13,7,7,4,1084,4336,Wednesday,11,Nov,
635,C095,67,1,2023-11-12,6:37:11 PM,2023-11-22,7:23:32 AM,Navi Mumbai,Anniversary,November,18,10,10,7,1374,1374,Sunday,11,Nov,
653,C076,17,4,2023-11-29,1:38:07 PM,2023-12-01,5:52:11 AM,Bhilwara,Anniversary,November,13,2,2,5,1899,7596,Wednesday,11,Nov,
655,C015,17,1,2023-11-08,9:19:04 PM,2023-11-17,6:57:37 PM,Jalna,Anniversary,November,21,9,9,18,1899,1899,Wednesday,11,Nov,
727,C061,12,5,2023-11-18,1:37:03 AM,2023-11-22,4:22:32 PM,Anand,Anniversary,November,1,4,4,16,672,3360,Saturday,11,Nov,
740,C004,56,4,2023-11-07,4:11:58 PM,2023-11-12,10:07:51 AM,Silchar,Anniversary,November,16,5,5,10,1272,5088,Tuesday,11,Nov,
754,C083,51,2,2023-11-01,8:40:33 PM,2023-11-08,10:13:13 PM,Pimpri-Chinchwad,All Occasions,November,20,7,7,22,1084,2168,Wednesday,11,Nov,
768,C087,1,1,2023-11-11,6:37:41 PM,2023-11-16,12:19:42 PM,Howrah,All Occasions,November,18,5,5,12,1935,1935,Saturday,11,Nov,
807,C006,40,4,2023-11-29,4:20:19 PM,2023-12-09,3:09:57 AM,Bhopal,Anniversary,November,16,10,10,3,1923,7692,Wednesday,11,Nov,
839,C072,51,4,2023-11-02,3:51:23 AM,2023-11-12,1:49:51 AM,Udupi,All Occasions,November,3,10,10,1,1084,4336,Thursday,11,Nov,
846,C069,15,4,2023-11-28,2:47:39 AM,2023-12-02,6:56:03 AM,Bhalswa Jahangir Pur,Anniversary,November,2,4,4,6,1488,5952,Tuesday,11,Nov,
909,C084,42,1,2023-11-04,7:43:51 AM,2023-11-08,10:25:25 PM,Hyderabad,All Occasions,November,7,4,4,22,1744,1744,Saturday,11,Nov,
928,C012,23,3,2023-11-19,11:06:24 AM,2023-11-27,10:16:12 AM,Bihar Sharif,Anniversary,November,11,8,8,10,1098,3294,Sunday,11,Nov,
933,C038,51,3,2023-11-14,12:17:01 PM,2023-11-23,2:50:02 AM,Muzaffarnagar,All Occasions,November,12,9,9,2,1084,3252,Tuesday,11,Nov,
944,C024,67,4,2023-11-17,8:34:33 PM,2023-11-21,4:40:40 PM,Amravati,Anniversary,November,20,4,4,16,1374,5496,Friday,11,Nov,
951,C024,20,1,2023-11-23,3:34:09 PM,2023-11-25,7:03:34 PM,Bongaigaon,Anniversary,November,15,2,2,19,697,697,Thursday,11,Nov,
974,C014,17,4,2023-11-04,7:16:59 PM,2023-11-07,4:11:27 PM,Pallavaram,Anniversary,November,19,3,3,16,1899,7596,Saturday,11,Nov,
986,C086,1,2,2023-11-03,4:41:54 PM,2023-11-05,10:43:28 PM,Bally,All Occasions,November,16,2,2,22,1935,3870,Friday,11,Nov,
2,C019,41,2,2023-11-07,11:30:18 PM,2023-11-13,7:16:17 AM,Jaipur,Diwali,November,23,6,6,7,1977,3954,Tuesday,11,Nov,
50,C014,41,4,2023-11-09,6:56:33 AM,2023-11-16,10:19:22 AM,Jamalpur,Diwali,November,6,7,7,10,1977,7908,Thursday,11,Nov,
8,C097,43,3,2023-11-08,7:20:02 PM,2023-11-14,8:44:45 AM,Morena,Diwali,November,19,6,6,8,750,2250,Wednesday,11,Nov,
22,C054,43,1,2023-11-09,1:05:28 AM,2023-11-14,9:49:47 AM,Tenali,Diwali,November,1,5,5,9,750,750,Thursday,11,Nov,
39,C054,43,2,2023-11-02,7:25:58 PM,2023-11-04,1:28:42 PM,Vellore,Diwali,November,19,2,2,13,750,1500,Thursday,11,Nov,
49,C020,43,1,2023-11-11,5:44:30 PM,2023-11-18,1:49:52 PM,Nangloi Jat,Diwali,November,17,7,7,13,750,750,Saturday,11,Nov,
14,C042,60,1,2023-11-08,3:46:06 AM,2023-11-15,12:08:02 PM,Bilaspur,Diwali,November,3,7,7,12,827,827,Wednesday,11,Nov,
17,C056,60,2,2023-11-04,11:31:33 AM,2023-11-13,6:40:13 PM,Kota,Diwali,November,11,9,9,18,827,1654,Saturday,11,Nov,
38,C067,37,3,2023-11-11,12:30:28 PM,2023-11-14,12:24:51 PM,Indore,Diwali,November,12,3,3,12,1428,4284,Saturday,11,Nov,
40,C066,48,4,2023-11-02,2:15:10 PM,2023-11-05,4:29:54 AM,Raiganj,Diwali,November,14,3,3,4,433,1732,Thursday,11,Nov,
61,C058,44,2,2023-11-08,10:26:25 PM,2023-11-10,8:08:31 AM,Panihati,Diwali,November,22,2,2,8,794,1588,Wednesday,11,Nov,
76,C054,4,1,2023-11-09,5:13:11 AM,2023-11-12,12:34:50 AM,Anand,Diwali,November,5,3,3,0,1199,1199,Thursday,11,Nov,
90,C088,41,3,2023-11-09,8:54:16 PM,2023-11-18,5:48:35 PM,Shahjahanpur,Diwali,November,20,9,9,17,1977,5931,Thursday,11,Nov,
97,C041,41,1,2023-11-03,8:11:32 PM,2023-11-08,1:35:25 AM,Bhavnagar,Diwali,November,20,5,5,1,1977,1977,Friday,11,Nov,
106,C095,41,2,2023-11-06,5:55:46 PM,2023-11-08,11:00:28 PM,Chinsurah,Diwali,November,17,2,2,23,1977,3954,Monday,11,Nov,
107,C041,4,3,2023-11-06,10:18:07 AM,2023-11-12,2:20:21 PM,Gorakhpur,Diwali,November,10,6,6,14,1199,3597,Monday,11,Nov,
112,C023,37,3,2023-11-11,6:36:04 AM,2023-11-14,3:50:59 PM,Kochi,Diwali,November,6,3,3,15,1428,4284,Saturday,11,Nov,
116,C009,4,3,2023-11-11,2:28:05 PM,2023-11-20,5:25:26 AM,Howrah,Diwali,November,14,9,9,5,1199,3597,Saturday,11,Nov,
127,C051,60,4,2023-11-02,2:04:38 PM,2023-11-03,7:25:01 PM,Dhanbad,Diwali,November,14,1,1,19,827,3308,Thursday,11,Nov,
133,C018,43,5,2023-11-10,3:51:54 PM,2023-11-16,11:22:51 AM,Tiruppur,Diwali,November,15,6,6,11,750,3750,Friday,11,Nov,
151,C051,43,1,2023-11-03,9:42:26 PM,2023-11-10,3:56:02 AM,Jalna,Diwali,November,21,7,7,3,750,750,Friday,11,Nov,
159,C095,43,3,2023-11-09,9:31:39 PM,2023-11-11,4:55:56 AM,Davanagere,Diwali,November,21,2,2,4,750,2250,Thursday,11,Nov,
166,C035,4,3,2023-11-07,11:05:28 PM,2023-11-10,6:12:46 AM,Madanapalle,Diwali,November,23,3,3,6,1199,3597,Tuesday,11,Nov,
167,C019,37,4,2023-11-04,1:26:51 AM,2023-11-07,3:16:27 PM,Nangloi Jat,Diwali,November,1,3,3,15,1428,5712,Saturday,11,Nov,
174,C048,4,3,2023-11-03,3:39:20 PM,2023-11-13,6:06:46 PM,Malda,Diwali,November,15,10,10,18,1199,3597,Friday,11,Nov,
183,C082,48,3,2023-11-09,6:11:41 PM,2023-11-11,3:29:26 PM,Bahraich,Diwali,November,18,2,2,15,433,1299,Thursday,11,Nov,
190,C096,60,5,2023-11-09,12:33:49 PM,2023-11-13,1:41:24 PM,Darbhanga,Diwali,November,12,4,4,13,827,4135,Thursday,11,Nov,
250,C086,37,5,2023-11-08,3:07:27 PM,2023-11-09,1:32:06 AM,Korba,Diwali,November,15,1,1,1,1428,7140,Wednesday,11,Nov,
256,C065,4,5,2023-11-06,7:13:49 PM,2023-11-14,6:05:55 PM,Suryapet,Diwali,November,19,8,8,18,1199,5995,Monday,11,Nov,
261,C041,37,3,2023-11-06,2:03:50 PM,2023-11-12,8:17:47 PM,Malegaon,Diwali,November,14,6,6,20,1428,4284,Monday,11,Nov,
274,C078,41,5,2023-11-02,6:37:51 AM,2023-11-12,8:53:36 PM,Raebareli,Diwali,November,6,10,10,20,1977,9885,Thursday,11,Nov,
282,C092,41,2,2023-11-11,10:20:49 AM,2023-11-19,10:11:40 PM,Mangalore,Diwali,November,10,8,8,22,1977,3954,Saturday,11,Nov,
309,C071,60,4,2023-11-10,6:38:43 AM,2023-11-13,5:14:33 AM,Mangalore,Diwali,November,6,3,3,5,827,3308,Friday,11,Nov,
314,C029,43,4,2023-11-05,11:48:41 AM,2023-11-15,4:55:25 AM,Patiala,Diwali,November,11,10,10,4,750,3000,Sunday,11,Nov,
331,C023,41,5,2023-11-04,9:49:56 PM,2023-11-05,2:13:32 PM,Patna,Diwali,November,21,1,1,14,1977,9885,Saturday,11,Nov,
349,C017,44,4,2023-11-11,3:32:37 AM,2023-11-12,10:31:13 AM,Junagadh,Diwali,November,3,1,1,10,794,3176,Saturday,11,Nov,
360,C099,41,1,2023-11-06,3:11:57 AM,2023-11-09,5:45:31 PM,Belgaum,Diwali,November,3,3,3,17,1977,1977,Monday,11,Nov,
364,C003,43,3,2023-11-08,6:09:01 AM,2023-11-09,4:37:33 AM,Satara,Diwali,November,6,1,1,4,750,2250,Wednesday,11,Nov,
374,C087,4,1,2023-11-07,7:47:32 AM,2023-11-09,10:32:44 PM,Guna,Diwali,November,7,2,2,22,1199,1199,Tuesday,11,Nov,
380,C009,60,4,2023-11-08,1:33:02 PM,2023-11-15,11:40:37 PM,Bidhannagar,Diwali,November,13,7,7,23,827,3308,Wednesday,11,Nov,
383,C016,37,1,2023-11-06,12:16:45 AM,2023-11-08,8:09:52 PM,Panchkula,Diwali,November,0,2,2,20,1428,1428,Monday,11,Nov,
392,C085,4,2,2023-11-05,3:18:55 AM,2023-11-06,6:53:09 PM,Gangtok,Diwali,November,3,1,1,18,1199,2398,Sunday,11,Nov,
397,C034,4,5,2023-11-09,6:48:09 AM,2023-11-14,1:32:34 PM,Junagadh,Diwali,November,6,5,5,13,1199,5995,Thursday,11,Nov,
411,C006,48,1,2023-11-05,4:31:34 PM,2023-11-08,7:21:26 AM,Nadiad,Diwali,November,16,3,3,7,433,433,Sunday,11,Nov,
427,C042,48,5,2023-11-03,7:56:32 AM,2023-11-13,10:46:12 PM,Gudivada,Diwali,November,7,10,10,22,433,2165,Friday,11,Nov,
444,C021,60,3,2023-11-02,1:01:13 AM,2023-11-09,9:54:20 AM,Jalna,Diwali,November,1,7,7,9,827,2481,Thursday,11,Nov,
462,C069,60,5,2023-11-04,6:10:06 PM,2023-11-13,2:20:14 PM,Kirari Suleman Nagar,Diwali,November,18,9,9,14,827,4135,Saturday,11,Nov,
485,C029,43,4,2023-11-06,7:20:24 PM,2023-11-14,7:27:14 PM,Bhubaneswar,Diwali,November,19,8,8,19,750,3000,Monday,11,Nov,
512,C008,41,1,2023-11-05,2:42:41 AM,2023-11-11,1:10:40 PM,Ranchi,Diwali,November,2,6,6,13,1977,1977,Sunday,11,Nov,
517,C064,60,5,2023-11-09,1:01:13 AM,2023-11-17,7:04:55 PM,Aligarh,Diwali,November,1,8,8,19,827,4135,Thursday,11,Nov,
587,C018,43,1,2023-11-02,12:51:24 AM,2023-11-03,10:41:06 AM,Panchkula,Diwali,November,0,1,1,10,750,750,Thursday,11,Nov,
598,C054,37,3,2023-11-11,2:51:23 AM,2023-11-18,9:53:27 PM,Ratlam,Diwali,November,2,7,7,21,1428,4284,Saturday,11,Nov,
602,C042,43,5,2023-11-02,10:17:25 AM,2023-11-11,6:02:00 AM,Buxar,Diwali,November,10,9,9,6,750,3750,Thursday,11,Nov,
613,C063,4,5,2023-11-10,5:54:34 PM,2023-11-14,7:18:27 PM,Gwalior,Diwali,November,17,4,4,19,1199,5995,Friday,11,Nov,
616,C006,44,5,2023-11-08,11:57:57 PM,2023-11-12,7:20:59 PM,Phagwara,Diwali,November,23,4,4,19,794,3970,Wednesday,11,Nov,
618,C073,60,4,2023-11-05,4:09:13 PM,2023-11-15,5:21:36 PM,Lucknow,Diwali,November,16,10,10,17,827,3308,Sunday,11,Nov,
622,C084,4,4,2023-11-08,2:13:32 PM,2023-11-09,3:59:02 PM,Bhiwandi,Diwali,November,14,1,1,15,1199,4796,Wednesday,11,Nov,
623,C045,37,2,2023-11-08,1:37:50 PM,2023-11-18,2:25:39 PM,Lucknow,Diwali,November,13,10,10,14,1428,2856,Wednesday,11,Nov,
642,C021,44,5,2023-11-02,5:26:04 AM,2023-11-07,12:29:51 AM,Kozhikode,Diwali,November,5,5,5,0,794,3970,Thursday,11,Nov,
648,C040,41,3,2023-11-05,7:06:16 PM,2023-11-09,8:25:00 AM,Chittoor,Diwali,November,19,4,4,8,1977,5931,Sunday,11,Nov,
649,C053,43,3,2023-11-02,3:05:41 AM,2023-11-11,8:55:15 AM,Naihati,Diwali,November,3,9,9,8,750,2250,Thursday,11,Nov,
667,C052,44,3,2023-11-04,8:26:58 AM,2023-11-07,10:30:59 AM,Alwar,Diwali,November,8,3,3,10,794,2382,Saturday,11,Nov,
672,C049,44,5,2023-11-07,2:06:15 PM,2023-11-09,6:46:37 AM,Saharanpur,Diwali,November,14,2,2,6,794,3970,Tuesday,11,Nov,
677,C045,37,5,2023-11-04,7:54:01 AM,2023-11-14,5:32:35 AM,Panihati,Diwali,November,7,10,10,5,1428,7140,Saturday,11,Nov,
690,C083,48,2,2023-11-02,9:13:25 PM,2023-11-05,9:32:48 PM,Jaunpur,Diwali,November,21,3,3,21,433,866,Thursday,11,Nov,
691,C002,48,5,2023-11-06,5:22:43 AM,2023-11-10,11:08:26 AM,Naihati,Diwali,November,5,4,4,11,433,2165,Monday,11,Nov,
693,C041,4,5,2023-11-04,11:48:55 PM,2023-11-07,5:31:27 AM,Ghaziabad,Diwali,November,23,3,3,5,1199,5995,Saturday,11,Nov,
701,C080,41,5,2023-11-07,10:57:34 AM,2023-11-11,4:56:26 AM,Tezpur,Diwali,November,10,4,4,4,1977,9885,Tuesday,11,Nov,
702,C067,60,1,2023-11-10,8:44:24 AM,2023-11-18,6:26:10 AM,Giridih,Diwali,November,8,8,8,6,827,827,Friday,11,Nov,
713,C081,37,3,2023-11-08,11:24:22 PM,2023-11-15,10:51:21 PM,Tiruppur,Diwali,November,23,7,7,22,1428,4284,Wednesday,11,Nov,
743,C045,4,2,2023-11-09,1:28:07 PM,2023-11-13,1:16:24 AM,Tiruppur,Diwali,November,13,4,4,1,1199,2398,Thursday,11,Nov,
745,C052,44,1,2023-11-07,9:12:26 AM,2023-11-09,12:30:04 AM,Kolkata,Diwali,November,9,2,2,0,794,794,Tuesday,11,Nov,
753,C045,60,1,2023-11-06,6:55:38 AM,2023-11-12,4:49:01 AM,Tinsukia,Diwali,November,6,6,6,4,827,827,Monday,11,Nov,
759,C084,48,5,2023-11-02,6:12:14 AM,2023-11-11,6:06:56 AM,Bathinda,Diwali,November,6,9,9,6,433,2165,Thursday,11,Nov,
765,C055,41,2,2023-11-03,2:37:40 AM,2023-11-06,3:52:27 AM,Ambala,Diwali,November,2,3,3,3,1977,3954,Friday,11,Nov,
776,C051,43,1,2023-11-09,7:28:54 AM,2023-11-12,9:39:04 PM,Alwar,Diwali,November,7,3,3,21,750,750,Thursday,11,Nov,
792,C015,43,2,2023-11-09,7:00:56 AM,2023-11-10,5:14:12 AM,Munger,Diwali,November,7,1,1,5,750,1500,Thursday,11,Nov,
822,C075,41,5,2023-11-09,3:23:06 AM,2023-11-12,4:15:17 AM,Indore,Diwali,November,3,3,3,4,1977,9885,Thursday,11,Nov,
834,C029,60,5,2023-11-03,6:35:20 PM,2023-11-12,2:01:49 PM,Thrissur,Diwali,November,18,9,9,14,827,4135,Friday,11,Nov,
836,C020,44,5,2023-11-08,2:36:05 AM,2023-11-11,3:11:27 AM,Tumkur,Diwali,November,2,3,3,3,794,3970,Wednesday,11,Nov,
847,C009,44,4,2023-11-07,6:10:17 PM,2023-11-12,10:21:36 AM,Bareilly,Diwali,November,18,5,5,10,794,3176,Tuesday,11,Nov,
852,C035,44,2,2023-11-11,9:41:46 AM,2023-11-14,2:15:30 PM,Ozhukarai,Diwali,November,9,3,3,14,794,1588,Saturday,11,Nov,
858,C046,44,4,2023-11-08,1:51:48 AM,2023-11-09,4:01:24 PM,Saharanpur,Diwali,November,1,1,1,16,794,3176,Wednesday,11,Nov,
859,C047,43,1,2023-11-10,7:06:21 AM,2023-11-15,1:46:27 AM,Varanasi,Diwali,November,7,5,5,1,750,750,Friday,11,Nov,
867,C014,48,1,2023-11-02,12:22:06 PM,2023-11-04,5:08:47 AM,Hajipur,Diwali,November,12,2,2,5,433,433,Thursday,11,Nov,
870,C018,43,5,2023-11-05,3:13:46 PM,2023-11-07,6:49:39 AM,Pallavaram,Diwali,November,15,2,2,6,750,3750,Sunday,11,Nov,
876,C016,4,4,2023-11-06,9:38:36 AM,2023-11-14,8:47:44 PM,Jaunpur,Diwali,November,9,8,8,20,1199,4796,Monday,11,Nov,
878,C057,4,2,2023-11-10,4:36:59 PM,2023-11-19,4:45:34 PM,Singrauli,Diwali,November,16,9,9,16,1199,2398,Friday,11,Nov,
927,C100,43,4,2023-11-03,6:38:15 AM,2023-11-11,5:00:17 AM,Gopalpur,Diwali,November,6,8,8,5,750,3000,Friday,11,Nov,
936,C045,43,4,2023-11-02,9:26:31 PM,2023-11-08,10:03:32 AM,Bardhaman,Diwali,November,21,6,6,10,750,3000,Thursday,11,Nov,
954,C063,44,3,2023-11-02,4:01:43 AM,2023-11-03,6:21:01 PM,Ballia,Diwali,November,4,1,1,18,794,2382,Thursday,11,Nov,
960,C032,48,3,2023-11-05,5:25:49 AM,2023-11-08,9:56:17 AM,Nadiad,Diwali,November,5,3,3,9,433,1299,Sunday,11,Nov,
988,C020,4,3,2023-11-10,9:47:17 AM,2023-11-15,10:29:19 AM,Mau,Diwali,November,9,5,5,10,1199,3597,Friday,11,Nov,
992,C091,43,3,2023-11-02,2:09:04 PM,2023-11-03,7:32:39 PM,Chittoor,Diwali,November,14,1,1,19,750,2250,Thursday,11,Nov,
998,C046,44,1,2023-11-06,4:17:11 PM,2023-11-14,4:33:25 AM,Ballia,Diwali,November,16,8,8,4,794,794,Monday,11,Nov,
